date,session,number,bill,question,result,description,yeatotal,naytotal
2007-08-01,1,290,H.R. 976,On the Motion to Table S.Amdt. 2547,Agreed to,Motion to Table Bunning Amdt No. 2547; To eliminate the exception for certain States to cover children under SCHIP whose income exceeds 300 percent of the Federal poverty level.,53,43
2007-08-01,1,291,H.R. 976,On the Amendment S.Amdt. 2593,Rejected,Lott Amdt No. 2593 as Modified; Of a perfecting nature.,35,61
2007-08-01,1,292,H.R. 976,On the Amendment S.Amdt. 2602,Rejected,Kerry Amdt. No. 2602 As Modified; To provide sufficient funding and incentives to increase the enrollment of uninsured children.,36,60
2007-08-02,1,293,S. 1,On the Cloture Motion,Agreed to,Motion to Invoke Cloture on the Motion to Concur in the Amendment of the House to S.1; Honest Leadership and Open Government Act of 2007,80,17
2007-08-02,1,294,S. 1,On the Motion,Agreed to,Motion to Concur in the Amendment of the House to S.1; Honest Leadership and Open Government Act of 2007,83,14
2007-08-02,1,295,H.R. 976,On the Motion S.Amdt. 2557,Rejected,Motion to Waive CBA Specter Amdt. 2557; To amend the Internal Revenue Code of 1986 to reset the rate of tax under the alternative minimum tax at 24 percent.,47,52
2007-08-02,1,296,H.R. 976,On the Motion S.Amdt. 2558,Rejected,"Motion to Waive CBA Graham Amdt. No 2558 As Modified; To sunset the increase in the tax on tobacco products on September 30, 2012.",39,60
2007-08-02,1,297,H.R. 976,On the Amendment S.Amdt. 2540,Rejected,Ensign Amdt. No. 2540; To prohibit a State from using SCHIP funds to provide coverage for nonpregnant adults until the State first demonstrates that it has adequately covered targeted low-income children who reside in the State.,43,55
2007-08-02,1,298,H.R. 976,On the Amendment S.Amdt. 2579,Rejected,Thune Amdt. No. 2579; To exclude individuals with alternative minimum tax liability from eligibility for SCHIP coverage.,42,57
2007-08-02,1,299,H.R. 976,On the Amendment S.Amdt. 2537,Rejected,Kyl Amdt. No. 2537; To minimize the erosion of private health coverage.,37,62
2007-08-02,1,300,H.R. 976,On the Amendment S.Amdt. 2627,Rejected,Coburn Amdt. No.2627; To ensure that children and pregnant women whose family income exceeds 200 percent of the poverty line and who have access to employer-sponsored coverage receive premium assistance.,37,62
2007-08-02,1,301,H.R. 976,On the Amendment S.Amdt. 2596,Rejected,Vitter Amdt. No. 2596 as Modified; To require individuals who are eligible for SCHIP and employer-sponsored coverage to use the employer-sponsored coverage instead of SCHIP.,35,64
2007-08-02,1,302,H.R. 976,On the Amendment S.Amdt. 2535,Rejected,Allard Amdt No. 2535 As Modified; To codify the unborn child rule.,49,50
2007-08-02,1,303,H.R. 976,On the Amendment S.Amdt. 2620,Rejected,"Hutchison Amdt No. 2620; To increase access to health insurance for low-income children based on actual need, as adjusted for cost-of-living.",21,78
2007-08-02,1,304,H.R. 976,On the Amendment S.Amdt. 2562,Rejected,Motion to Waive CBA Kyl Amdt No. 2562; To amend the Internal Revenue Code of 1986 to extend and modify the 15-year straight-line cost recovery for qualified leasehold improvements and qualified restaurant improvements and to provide a 15-year straight-line cost recovery for certain improvements to retail space.,49,50
2007-08-02,1,305,H.R. 976,On the Amendment S.Amdt. 2577,Rejected,DeMint Amdt. No. 2577; To amend the Public Health Service Act to provide for cooperative governing of individual health insurance coverage offered in interstate commerce.,37,62
2007-08-02,1,306,H.R. 976,On the Motion S.Amdt. 2530,Agreed to,Motion to Waive CBA on Baucus Amdt. No. 2530; In the nature of a substitute.,67,32
2007-08-02,1,307,H.R. 976,On Passage of the Bill,Passed,H.R.976 As Amended; Support for Injured Servicemembers Act,68,31
2007-08-03,1,308,PN253,On the Nomination,Confirmed,"Confirmation Timothy D. DeGiusti, of Oklahoma, to be US District Judge",96,0
2007-08-03,1,309,S. 1927,On Passage of the Bill,Passed,S.1927 as Amended; Protect America Act of 2007,60,28
2007-08-03,1,310,S. 2011,On Passage of the Bill,Rejected,"S.2011; A bill entitled ""The Protect America Act of 2007"".",43,45
2007-09-04,1,311,PN688,On the Nomination,Confirmed,"Confirmation Jim Nussle, of Iowa, to be Director of the Office of Management and Budget",69,24
2007-09-05,1,312,H.R. 2642,On the Motion to Table S.Amdt. 2686,Agreed to,"Motion to Table DeMint Amdt No. 2686; To strike section 225, relating to a prohibition on the disposal of Department of Veterans Affairs lands and improvements at West Los Angeles Medical Center, California.",66,25
2007-09-06,1,313,H.R. 2642,On the Amendment S.Amdt. 2687,Agreed to,Coleman Amdt. No. 2687; To provide funding for security associated with the national party conventions.,76,15
2007-09-06,1,314,H.R. 2642,On the Amendment S.Amdt. 2662,Agreed to,"Salazar Amdt. No. 2662; To prohibit the use of funds to expand the boundaries or size of the Pinon Canyon Maneuver Site, Colorado.",47,45
2007-09-06,1,315,H.R. 2642,On the Amendment S.Amdt. 2673,Agreed to,Brown Amdt. No. 2673; To limit the cases in which funds appropriated or otherwise made available by this Act may be used to convert to contractor performance an activity or function of the Department of Veterans Affairs that is performed by more than 10 Federal employees.,52,39
2007-09-06,1,316,H.R. 2642,On Passage of the Bill,Passed,"H.R. 2642 as Amended; Military Construction and Veterans Affairs and Related Agencies Appropriations Act, 2008",92,1
2007-09-06,1,317,H.R. 2764,On the Amendment S.Amdt. 2700,Rejected,Ensign Amdt. No. 2700; To strike the provision in section 113 that increases the limit on the United States' share for United Nations peacekeeping operations during fiscal year 2008 from 25 percent to 27.1 percent so that the United States does not pay more than its fair share for United Nations peacekeeping.,30,63
2007-09-06,1,318,H.R. 2764,On the Amendment S.Amdt. 2707,Agreed to,Brownback Amdt. No. 2707; To prohibit funding of organizations that support coercive abortion.,48,45
2007-09-06,1,319,H.R. 2764,On the Amendment S.Amdt. 2719,Agreed to,Boxer Amdt. No. 2719; To prohibit the application of certain restrictive eligibility requirements to foreign nongovernmental organizations with respect to the provision of assistance under part I of the Foreign Assistance Act of 1961.,53,41
2007-09-06,1,320,H.R. 2764,On the Amendment S.Amdt. 2708,Rejected,Brownback Amdt. No. 2708; To prevent contributions to organizations that perform or promote abortion as a method of family planning.,41,53
2007-09-06,1,321,H.R. 2764,On the Amendment S.Amdt. 2774,Agreed to,"Vitter Amdt. No. 2774; To prohibit the use of funds by international organizations, agencies, and entities that require the registration of, or taxes guns owned by citizens of the United States.",81,10
2007-09-06,1,322,H.R. 2764,On the Amendment S.Amdt. 2773,Agreed to,"Coburn Amdt. No. 2773; To ensure that the United States contribution to the United Nations is not being lost to waste, fraud, abuse or corruption by maximizing the public transparency of all United Nations spending.",92,1
2007-09-06,1,323,H.R. 2764,On the Amendment S.Amdt. 2716,Rejected,"Coburn Amdt. No. 2716; To provide for the spending of $106,763,000 on programs that save children's lives, such as the President's Malaria Initiative, rather than lower priority programs, such as the Global Environment Facility, which produce few results and are managed by the United Nations Development Program, which utilizes corrupt procurement practices, operates contrary to United Nations rules, and retaliates against whistleblowers.",46,47
2007-09-06,1,324,H.R. 2764,On the Amendment S.Amdt. 2704,Rejected,"Coburn Amdt. No. 2704; To provide that none of the funds appropriated or otherwise made available by this Act for ""Contribution to the International Development Association"" may be made available for the World Bank malaria control or prevention programs.",33,60
2007-09-06,1,325,H.R. 2764,On Passage of the Bill,Passed,H.R. 2764 as Amended; Border Infrastructure and Technology Modernization Act of 2007,81,12
2007-09-07,1,326,H.R. 2669,On the Conference Report,Agreed to,H.R. 2669 Conference Report; College Cost Reduction and Access Act,79,12
2007-09-10,1,327,PN25,On the Nomination,Confirmed,"Confirmation William Lindsay Osteen, of North Carolina, to be U.S. District Judge",86,0
2007-09-10,1,328,PN353,On the Nomination,Confirmed,"Confirmation Janis Lynn Sammartino, of California, to be U.S. District Judge",90,0
2007-09-10,1,329,H.R. 3074,On the Amendment S.Amdt. 2792,Agreed to,Murray Amdt. No. 2792; To expand the extension of authority of the Secretary of Transportation and provide additional obligation authority for the highway bridge program.,60,33
2007-09-11,1,330,H.R. 3074,On the Motion to Table S.Amdt. 2810,Agreed to,"Motion to Table Coburn Amdt. No. 2810; To prohibit funds appropriated under title I from being used for earmarks until all structurally deficient and functionally obsolete bridges have been repaired, with limited exceptions.",82,14
2007-09-11,1,331,H.R. 3074,On the Amendment S.Amdt. 2797,Agreed to,Dorgan Amdt. No. 2797; To prohibit the establishment of a program that allows Mexican truck drivers to operate beyond the commercial zones near the Mexican border.,75,23
2007-09-11,1,332,H.R. 3074,On the Amendment S.Amdt. 2842,Rejected,Cornyn Amdt. No. 2842; To ensure that every motor carrier entering the United States through the cross-border motor carrier demonstration program is inspected and meets all applicable safety standards established for United States commercial motor vehicles.,29,69
2007-09-11,1,333,H.R. 3074,On the Motion to Table S.Amdt. 2811,Agreed to,Motion to Table Coburn Amdt. No. 2811; To prohibit the use of funds made available under this Act for bicycle paths so that the funds can be used to improve bridge and road safety.,80,18
2007-09-12,1,334,H.R. 3074,On the Motion to Table S.Amdt. 2844,Agreed to,Motion to Table DeMint Amdt. No.2844; To provide a system for better construction and maintenance of America's aging bridge infrastructure by spending American tax dollars more effectively and efficiently.,56,37
2007-09-12,1,335,H.R. 3074,On the Motion to Table S.Amdt. 2814,Agreed to,"Motion to Table Coburn Amdt. No.2812, Amdt. No.2813, and Amdt. No.2814; To prohibit the use of funds for the construction of a baseball facility in Billings, Montana, and to reduce the amounts made available for the Economic Development Initiative and the Community Development Fund.",63,32
2007-09-12,1,336,H.R. 3074,On Passage of the Bill,Passed,"H.R.3074 as Amended; Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, 2008",88,7
2007-09-18,1,337,H.R. 1124,On the Amendment S.Amdt. 2888,Rejected,Coburn Amdt. No. 2888; To prohibit the Federal Government from favoring public colleges and universities over private colleges and universities under the District of Columbia College Access Act of 1999.,38,59
2007-09-18,1,338,H.R. 1124,On Passage of the Bill,Passed,H.R. 1124 as Amended; A bill to extend the District of Columbia College Access Act of 1999.,96,0
2007-09-18,1,339,S. 1257,On Cloture on the Motion to Proceed,Rejected,Motion to Invoke Cloture on the Motion to Proceed to S. 1257; District of Columbia House Voting Rights Act of 2007,57,42
2007-09-19,1,340,H.R. 1585,On the Cloture Motion S.Amdt. 2022,Rejected,Motion to Invoke Cloture on the Specter Amdt. No. 2022; To restore habeas corpus for those detained by the United States.,56,43
2007-09-19,1,341,H.R. 1585,On the Amendment S.Amdt. 2909,Rejected,Webb Amdt. No. 2909; To specify minimum periods between deployment of units and members of the Armed Forces deployed for Operation Iraqi Freedom and Operation Enduring Freedom.,56,44
2007-09-19,1,342,H.R. 1585,On the Amendment S.Amdt. 2918,Rejected,McCain Amdt. No. 2918; To express the sense of Congress on Department of Defense policy regarding dwell time.,55,45
2007-09-20,1,343,H.R. 1585,On the Amendment S.Amdt. 2947,Rejected,"Boxer Amdt. No. 2947; To reaffirm strong support for all the men and women of the United States Armed Forces and to strongly condemn attacks on the honor, integrity, and patriotism of any individual who is serving or has served honorably in the United States Armed Forces, by any person or organization.",50,47
2007-09-20,1,344,H.R. 1585,On the Amendment S.Amdt. 2934,Agreed to,"Cornyn Amdt. No. 2934; To express the sense of the Senate that General David H. Petraeus, Commanding General, Multi-National Force-Iraq, deserves the full support of the Senate and strongly condemn personal attacks on the honor and integrity of General Petraeus and all members of the United States Armed Forces.",72,25
2007-09-20,1,345,H.R. 1585,On the Amendment S.Amdt. 2924,Rejected,Feingold Amdt. No. 2924; To safely redeploy United States troops from Iraq.,28,70
2007-09-21,1,346,H.R. 1585,On the Amendment S.Amdt. 2898,Rejected,Levin Amdt. No. 2898; To provide for a reduction and transition of United States forces in Iraq.,47,47
2007-09-24,1,347,H.R. 1495,On the Conference Report,Agreed to,H.R.1495 Conference Report; Water Resources Development Act of 2007,81,12
2007-09-26,1,348,H.R. 1585,On the Amendment S.Amdt. 2997,Agreed to,Biden Amdt. No. 2997 as Modified; To express the sense of Congress on federalism in Iraq.,75,23
2007-09-26,1,349,H.R. 1585,On the Amendment S.Amdt. 3017,Agreed to,Kyl Amdt. No. 3017 as Modified; To express the sense of the Senate regarding Iran.,76,22
2007-09-27,1,350,H.R. 1585,On the Cloture Motion S.Amdt. 3035,Agreed to,"Motion to Invoke Cloture on the Kennedy Amdt. No. 3035; To provide Federal assistance to States, local jurisdictions, and Indian tribes to prosecute hate crimes, and for other purposes.",60,39
2007-09-27,1,351,H.R. 1585,On the Amendment S.Amdt. 3047,Agreed to,Hatch Amdt. No. 3047; To require comprehensive study and support for criminal investigations and prosecutions by State and local law enforcement officials.,96,3
2007-09-27,1,352,H.R. 976,On the Cloture Motion,Agreed to,Motion to Invoke Cloture on the Motion to Concur with House Amendments to the Senate Amendments to H.R.976; Support for Injured Servicemembers Act,69,30
2007-09-27,1,353,H.R. 976,On the Motion,Agreed to,Motion to Concur in the Amendments of the House to the Amendments of the Senate to H.R.976; Support for Injured Servicemembers Act,67,29
2007-09-27,1,354,H.J.Res. 43,On the Joint Resolution,Agreed to,H.J.Res.43; A joint resolution increasing the statutory limit on the public debt.,53,42
2007-09-27,1,355,H.J.Res. 52,On the Joint Resolution,Agreed to,"H. J. Res. 52; A joint resolution making continuing appropriations for the fiscal year 2008, and for other purposes.",94,1
2007-09-27,1,356,H.R. 1585,On the Amendment S.Amdt. 2196,Rejected,Coburn Amdt. No. 2196; To eliminate wasteful spending and improve the management of counter-drug intelligence.,26,69
2007-09-27,1,357,H.R. 1585,On the Cloture Motion S.Amdt. 2011,Agreed to,Motion to Invoke Cloture on the Levin Amdt. No.2011 (Subst.) to H.R.1585; In the nature of a substitute.,89,6
2007-10-01,1,358,H.R. 1585,On the Amendment S.Amdt. 3058,Agreed to,Kennedy Amdt. No. 3058; To provide for certain public-private competition requirements.,51,44
2007-10-01,1,359,H.R. 1585,On Passage of the Bill,Passed,H.R. 1585 as Amended; National Defense Authorization Act for Fiscal Year 2008,92,3
2007-10-02,1,360,H.R. 3222,On the Motion to Table S.Amdt. 3126,Agreed to,Motion to Table Boxer Amdt. No. 3126 as Modified; To prohibit waivers for enlistment in the Armed Forces of individuals with certain felony offenses.,53,41
2007-10-03,1,361,H.R. 3222,On the Amendment S.Amdt. 3117,Agreed to,Graham Amdt. No. 3117; To improve the security of United States borders.,95,1
2007-10-03,1,362,H.R. 3222,On the Amendment S.Amdt. 3164,Rejected,Feingold Amdt. No. 3164; To safely redeploy United States troops from Iraq.,28,68
2007-10-04,1,363,H.R. 3093,On the Motion to Table S.Amdt. 3243,Agreed to,"Motion to Table Coburn Amdt. No. 3243; To provide $1,680,000 to investigate and prosecute unsolved civil rights crimes in a fiscally responsible manner by prioritizing spending.",61,31
2007-10-15,1,364,H.R. 3093,On the Amendment S.Amdt. 3260,Agreed to,"Brown Amdt. No. 3260 as Modified; To prohibit the use of any funds made available in this Act in a manner that is inconsistent with the trade remedy laws of the United States, and for other purposes.",85,3
2007-10-16,1,365,H.R. 3093,On the Amendment S.Amdt. 3289,Agreed to,DeMint Amdt. No.3289; To prevent Federal employees from purchasing unnecessary first-class or premium-class airline tickets at taxpayers' expense.,90,0
2007-10-16,1,366,H.R. 3093,On the Amendment S.Amdt. 3294,Agreed to,Ensign Amdt. No. 3294; To increase funding for the United States Marshals Service to ensure full funding for the Adam Walsh Child Protection and Safety Act of 2006 and offset the increase by reducing funding for the Advanced Technology Program.,91,0
2007-10-16,1,367,H.R. 3093,On the Motion to Table S.Amdt. 3295,Agreed to,Motion to Table Ensign Amdt. No.3295; To increase funding for the State Criminal Alien Assistance Program and offset the increase by reducing NASA funding.,68,25
2007-10-16,1,368,H.R. 3093,On the Motion to Table S.Amdt. 3317,Agreed to,"Motion to Table Thune Amdt. No.3317; To provide, in a fiscally responsible manner, additional funding for United States attorneys to prosecute violent crimes in Indian country.",62,31
2007-10-16,1,369,H.R. 3093,On the Motion to Table S.Amdt. 3313,Agreed to,"Motion to Table Dole Amdt. No.3313; To set aside $75,000,000 of the funds appropriated under the heading State and Local Law Enforcement Assistance for activities that support State and local law enforcement agencies in their efforts to assist the Federal Government's enforcement of immigration laws.",50,42
2007-10-16,1,370,H.R. 3093,On the Motion to Table S.Amdt. 3277,Agreed to,Motion to Table Vitter Amdt. No.3277; To prohibit funds from being used in contravention of section 642(a) of the Illegal Immigration Reform and Immigrant Responsibility Act of 1996.,52,42
2007-10-16,1,371,H.R. 3093,On the Motion,Rejected,"Motion to Commit H.R.3093 to the Committee on Appropriations, with Instructions; Departments of Commerce and Justice, Science, and Related Agencies Appropriations Act, 2008",44,50
2007-10-16,1,372,H.R. 3093,On Passage of the Bill,Passed,"H.R. 3093, As Amended; Departments of Commerce and Justice, Science, and Related Agencies Appropriations Act, 2008",75,19
2007-10-18,1,373,H.R. 3043,On the Amendment S.Amdt. 3338,Rejected,DeMint Amdt. No.3338; To provide a limitation on funds with respect to the Charles B. Rangel Center for Public Service.,34,61
2007-10-18,1,374,H.R. 3043,On the Amendment S.Amdt. 3368,Agreed to,Harkin Amdt. No.3368; To provide funding for activities to reduce infections from methicillin-resistant staphylococcus aureus (MRSA) and related infections.,90,3
2007-10-18,1,375,H.R. 3043,On the Amendment S.Amdt. 3362,Agreed to,Byrd Amdt. No.3362; To increase funding for the Mine Safety and Health Administration.,89,4
2007-10-18,1,376,H.R. 3043,On the Amendment S.Amdt. 3348,Agreed to,Brown Amdt. No.3348; To provide funding for the Underground Railroad Educational and Cultural Program.,81,12
2007-10-18,1,377,H.R. 3043,On the Motion to Table S.Amdt. 3321,Rejected,"Motion to Table Coburn Amdt. No.3321; To provide additional care for pregnant women, mothers, and infants by eliminating a $1,000,000 earmark for a museum dedicated to Woodstock.",42,52
2007-10-18,1,378,H.R. 3043,On the Amendment S.Amdt. 3395,Agreed to,Reid Amdt. No.3395; To clarify the application of current law.,68,25
2007-10-18,1,379,H.R. 3043,On the Amendment S.Amdt. 3330,Rejected,Vitter Amdt. No.3330; To prohibit the provision of funds to grantees who perform abortions.,41,52
2007-10-18,1,380,H.R. 3043,On the Amendment S.Amdt. 3373,Rejected,Sessions Amdt. No.3373; To increase the amount of funds available for the Office of Labor Management Standards.,46,47
2007-10-22,1,381,H.R. 3043,On the Motion to Table S.Amdt. 3369,Agreed to,Motion to Table Allard Amdt. No. 3369; To reduce the total amount appropriated to any program that is rated ineffective by the Office of Management and Budget through the Program Assessment Rating Tool (PART).,68,21
2007-10-22,1,382,H.R. 3043,On the Amendment S.Amdt. 3347,Agreed to,Menendez Amdt. No. 3347 as Modified; To provide funding for the activities under the Patient Navigator Outreach and Chronic Disease Prevention Act of 2005.,88,3
2007-10-23,1,383,H.R. 3043,On the Amendment S.Amdt. 3437,Agreed to,Enzi Amdt. No. 3437; To prohibit the use of funds to modify certain HIV/AIDS funding formulas.,65,28
2007-10-23,1,384,H.R. 3043,On the Motion to Table S.Amdt. 3358,Agreed to,Motion To Table Coburn Amdt. No. 3358; To require Congress to provide health care for all children in the U.S. before funding special interest pork projects.,68,26
2007-10-23,1,385,H.R. 3043,On the Motion to Table S.Amdt. 3387,Agreed to,Motion To Table DeMint Amdt. 3387; To replace non-competitive earmarks for the AFL-CIO with competitive grants.,60,34
2007-10-23,1,386,H.R. 3043,On the Amendment S.Amdt. 3400,Agreed to,Cardin Amdt. No. 3400; To provide support to Iraqis and Afghans who arrives in the United States under the Special Immigrant Visa program.,92,0
2007-10-23,1,387,H.R. 3043,On the Amendment S.Amdt. 3342,Agreed to,Ensign Amdt. No. 3342; To prohibit the use of funds to administer Social Security benefit payments under a totalization agreement with Mexico.,91,3
2007-10-23,1,388,H.R. 3043,On the Amendment S.Amdt. 3352,Agreed to,Ensign Amdt. No. 3352; To prohibit the use of funds to process claims based on illegal work for purposes of receiving Social Security benefits.,92,2
2007-10-23,1,389,H.R. 3043,On the Amendment S.Amdt. 3440,Agreed to,Bingaman Amdt. No. 3440 as Modified; Of a perfecting nature.,88,6
2007-10-23,1,390,H.R. 3043,On the Motion,Rejected,"McConnell Motion to Commit H.R. 3043 to the Committee on Appropriations, with Instructions; American Competitiveness Scholarship Act of 2007",40,54
2007-10-23,1,391,H.R. 3043,On Passage of the Bill,Passed,H.R. 3043 as Amended; American Competitiveness Scholarship Act of 2007,75,19
2007-10-24,1,392,PN2,On the Cloture Motion,Agreed to,"Motion to Invoke Cloture on the Nomination of Leslie Southwick, of Mississippi, to be U.S. Circuit Judge",62,35
2007-10-24,1,393,PN2,On the Nomination,Confirmed,"Confirmation Leslie Southwick, of Mississippi, to be U.S. Circuit Judge",59,38
2007-10-24,1,394,S. 2205,On the Cloture Motion,Rejected,"Motion to Invoke Cloture on the Motion to Proceed to Consider S. 2205; A bill to authorize the cancellation of removal and adjustment of status of certain alien students who are long-term United States residents and who entered the United States as children, and for other purposes.",52,44
2007-10-25,1,395,S. 294,On the Amendment S.Amdt. 3453,Rejected,Sununu Amdt. No. 3453; To prohibit Federal subsidies in excess of specified amounts on any Amtrak train route.,28,66
2007-10-25,1,396,S. 294,On the Amendment S.Amdt. 3456,Rejected,Sununu Amdt. No. 3456 as Modified; To remove the limitation on the number of Amtrak routes available for competitive bid.,27,64
2007-10-30,1,397,S. 294,On the Amendment S.Amdt. 3474,Rejected,Coburn Amdt. No.3474; To require Amtrak to regularly report to Congress on the profits or losses relating to the provision of food and beverage service and to limit such service on Amtrak rail lines that incur losses.,24,67
2007-10-30,1,398,S. 294,On the Cloture Motion,Agreed to,Motion to Invoke Cloture on S.294; Passenger Rail Investment and Improvement Act of 2007,79,13
2007-10-30,1,399,S. 294,On the Amendment S.Amdt. 3467,Rejected,DeMint Amdt. No.3467; To require Amtrak to disclose the Federal subsidy of every ticket sold for transportation on Amtrak.,27,65
2007-10-30,1,400,S. 294,On Passage of the Bill,Passed,S.294 as Amended; Passenger Rail Investment and Improvement Act of 2007,70,22
2007-10-31,1,401,H.R. 3963,On the Cloture Motion,Agreed to,Motion to Invoke Cloture on the Motion to Proceed to Consider H.R.3963; Children's Health Insurance Program Reauthorization Act of 2007,62,33
2007-11-01,1,402,H.R. 3963,On the Cloture Motion,Agreed to,Motion to Invoke Cloture on H.R.3963; Children's Health Insurance Program Reauthorization Act of 2007,65,30
2007-11-01,1,403,H.R. 3963,On Passage of the Bill,Passed,H.R.3963; Children's Health Insurance Program Reauthorization Act of 2007,64,30
2007-11-07,1,404,H.R. 3043,On the Motion,Rejected,"Motion to Waive Rule XXVIII, Paragraph 3, Re: H.R. 3043 Conference Report; American Competitiveness Scholarship Act of 2007",47,46
2007-11-07,1,405,H.R. 3043,On the Motion,Agreed to,Motion to Recede and Amend the Bill; American Competitiveness Scholarship Act of 2007,56,37
2007-11-08,1,406,H.R. 1495,On Overriding the Veto,Veto Overridden,"Shall H.R. 1495 Pass, the Objections of the President of the United States to the Contrary Notwithstanding?; Water Resources Development Act of 2007",79,14
2007-11-08,1,407,PN958,On the Nomination,Confirmed,"Confirmation Michael B. Mukasey of New York, to be Attorney General",53,40
2007-11-13,1,408,PN776,On the Nomination,Confirmed,"Confirmation Robert M. Dow Jr., of Illinois, to be U.S. District Judge",86,0
2007-11-14,1,409,H.R. 1429,On the Conference Report,Agreed to,H.R.1429 Conference Report; Improving Head Start for School Readiness Act of 2007,95,0
2007-11-16,1,410,S. 2340,On the Cloture Motion,Rejected,"Motion to Invoke Cloture on the Motion to Proceed to Consider S.2340; A bill making emergency supplemental appropriations for the Department of Defense for the fiscal year ending September 30, 2008, and for other purposes.",45,53
2007-11-16,1,411,H.R. 4156,On the Cloture Motion,Rejected,"Motion to Invoke Cloture on the Motion to Proceed to Consider H.R.4156; Orderly and Responsible Iraq Redeployment Appropriations Act, 2008",53,45
2007-11-16,1,412,H.R. 2419,On the Cloture Motion S.Amdt. 3500,Rejected,Motion to Invoke Cloture on the Harkin Amdt. No. 3500 (Subst.) to H.R.2419; In the nature of a substitute.,55,42
2007-12-04,1,413,H.R. 3688,On Passage of the Bill,Passed,H.R. 3688; United States-Peru Trade Promotion Agreement Implementation Act,77,18
2007-12-06,1,414,H.R. 3996,On the Cloture Motion,Rejected,Motion to Invoke Cloture on the Motion to Proceed to H.R. 3996; Tax Increase Prevention Act of 2007,46,48
2007-12-06,1,415,H.R. 3996,On Passage of the Bill,Passed,H.R. 3996 as Amended; Tax Increase Prevention Act of 2007,88,5
2007-12-07,1,416,H.R. 6,On the Cloture Motion,Rejected,"Motion to Invoke Cloture on the Motion to Concur in the House Amdts. to the Senate Amdts. to H.R. 6; Renewable Fuels, Consumer Protection, and Energy Efficiency Act of 2007",53,42
2007-12-11,1,417,H.R. 2419,On the Amendment S.Amdt. 3711,Rejected,Lugar Amdt. No. 3711; Relative to traditional payments and loans.,37,58
2007-12-12,1,418,H.R. 2419,On the Amendment S.Amdt. 3671,Rejected,Gregg Amdt. No. 3671; To strike the section requiring the establishment of a Farm and Ranch Stress Assistance Network.,37,58
2007-12-12,1,419,H.R. 2419,On the Amendment S.Amdt. 3672,Rejected,Gregg Amdt. No. 3672; To strike a provision relating to market loss assistance for asparagus producers.,39,56
2007-12-12,1,420,H.R. 2419,On the Amendment S.Amdt. 3551,Rejected,"Alexander Amdt. No. 3551; To increase funding for the Initiative for Future Agriculture and Food Systems, with an offset.",19,75
2007-12-12,1,421,H.R. 2419,On the Amendment S.Amdt. 3553,Rejected,Alexander Amdt.; No. 3553; To limit the tax credit for small wind energy property expenditures to property placed in service in connection with a farm or rural small business.,14,79
2007-12-12,1,422,H.R. 2419,On the Amendment S.Amdt. 3673,Rejected,Gregg Amdt. No. 3673; To improve women's access to heath care services in rural areas and provide improved medical care by reducing the excessive burden the liability system places on the delivery of obstetrical and gynecological services.,41,53
2007-12-12,1,423,H.R. 2419,On the Amendment S.Amdt. 3596,Rejected,"Sessions Amdt. No. 3596 As Modified; To amend the Internal Revenue Code of 1986 to establish a pilot program under which agricultural producers may establish and contribute to tax-exempt farm savings accounts in lieu of obtaining federally subsidized crop insurance or noninsured crop assistance, to provide for contributions to such accounts by the Secretary of Agriculture, to specify the situations in which amounts may be paid to producers from such accounts, and to limit the total amount of such distributions to a producer during a taxable year, and for other purposes.",35,58
2007-12-13,1,424,H.R. 2419,On the Amendment S.Amdt. 3695,Rejected,Dorgan Amdt. No. 3695 as Modified; To strengthen payment limitations and direct the savings to increase funding for certain programs.,56,43
2007-12-13,1,425,H.R. 6,On the Cloture Motion,Rejected,"Motion to Invoke Cloture on the Motion to Concur in the House Amendment to the Senate Amendment with an Amendment to H.R. 6; Renewable Fuels, Consumer Protection, and Energy Efficiency Act of 2007",59,40
2007-12-13,1,426,H.R. 2419,On the Amendment S.Amdt. 3810,Rejected,Klobuchar Amdt. No. 3810; To improve the adjusted gross income limitation and use the savings to provide additional funding for certain programs and reduce the Federal deficit.,48,47
2007-12-13,1,427,H.R. 2419,On the Amendment S.Amdt. 3666,Rejected,Tester Amdt. No. 3666; To modify the provisions relating to unlawful practices under the Packers and Stockyards Act.,40,55
2007-12-13,1,428,H.R. 2419,On the Amendment S.Amdt. 3819,Rejected,Brown Amdt. No. 3819; To increase funding for critical Farm Bill programs and improve crop insurance.,32,63
2007-12-13,1,429,H.R. 2419,On the Amendment S.Amdt. 3640,Rejected,"Craig Amdt. No. 3640; To prohibit the involuntary acquisition of farmland and grazing land by Federal, State, and local governments for parks, open space, or similar purposes.",37,58
2007-12-13,1,430,H.R. 6,On the Motion,Agreed to,"Motion to Concur in the Amendment of the House to the Amendment of the Senate to the Text of H.R. 6, with an Amendment; Renewable Fuels, Consumer Protection, and Energy Efficiency Act of 2007",86,8
2007-12-13,1,431,H.R. 2419,On the Cloture Motion S.Amdt. 3500,Agreed to,Motion to Invoke Cloture on the Harkin Amdt. No. 3500 to H.R. 2419; In the nature of a substitute.,78,12
2007-12-14,1,432,S. 2338,On Passage of the Bill,Passed,S. 2338 as Amended; FHA Modernization Act of 2007,93,1
2007-12-14,1,433,H.R. 1585,On the Conference Report,Agreed to,H.R. 1585 Conference Report; National Defense Authorization Act for Fiscal Year 2008,90,3
