date,session,number,bill,question,result,description,yeatotal,naytotal
2007-10-16,1st,969,H RES 734,On Agreeing to the Resolution,Passed,Expressing the sense of the House of Representatives regarding the withholding of information relating to corruption in Iraq,395,21
2007-10-16,1st,970,H R 2295,"On Motion to Suspend the Rules and Pass, as Amended",Passed,ALS Registry Act,411,3
2007-10-16,1st,971,H CON RES 182,On Motion to Suspend the Rules and Agree,Passed,Supporting the goals and ideals of National Idiopathic Pulmonary Fibrosis Awareness Week,414,0
2007-10-16,1st,972,H R 2102,On Motion to Recommit with Instructions,Passed,Free Flow of Information Act of 2007,388,33
2007-10-16,1st,973,H R 2102,On Passage,Passed,Free Flow of Information Act of 2007,398,21
2007-10-17,1st,974,H RES 746,On Ordering the Previous Question,Passed,"Providing for consideration of H.R. 3773, Responsible Electronic Surveillance That is Overseen, Reviewed, and Effective Act of 2007 or “RESTORE Act of 2007”.",221,199
2007-10-17,1st,975,H RES 746,On Agreeing to the Resolution,Passed,"Providing for consideration of H.R. 3773, Responsible Electronic Surveillance That is Overseen, Reviewed, and Effective Act of 2007 or “RESTORE Act of 2007”.",223,196
2007-10-17,1st,976,H RES 549,On Motion to Suspend the Rules and Agree,Passed,Recognizing the importance of America’s Waterway Watch program,420,0
2007-10-17,1st,977,H RES 724,On Ordering the Previous Question,Passed,"Providing for the consideration of H.R. 2095, Federal Railroad Safety Improvement Act",218,194
2007-10-17,1st,978,H CON RES 222,On Motion to Suspend the Rules and Agree,Passed,"Commending NASA Langley Research Center in Virginia on the celebration of its 90th anniversary on October 26 and 27, 2007",421,0
2007-10-17,1st,979,H R 2095,On Motion to Recommit with Instructions,Failed,Federal Railroad Safety Improvement Act,198,222
2007-10-17,1st,980,H R 2095,On Passage,Passed,Federal Railroad Safety Improvement Act,377,38
2007-10-18,1st,981,JOURNAL,On Approving the Journal,Passed,,219,187
2007-10-18,1st,982,H R 976,"Passage, Objections of the President Notwithstanding",Failed,Children’s Health Insurance Program Reauthorization Act,273,156
2007-10-22,1st,983,H R 189,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Paterson Great Falls National Historical Park Act,256,122
2007-10-22,1st,984,H R 523,"On Motion to Suspend the Rules and Pass, as Amended",Passed,"Douglas County, Washington, PUD Conveyance Act",377,0
2007-10-22,1st,985,H RES 762,On Motion to Suspend the Rules and Agree,Passed,Supporting the goals of National Bullying Prevention Awareness Week,375,0
2007-10-23,1st,986,H RES 767,On Motion to Table the Resolution,Passed,,196,173
2007-10-23,1st,987,H R 327,Suspend the Rules and Agree to the Senate Amendment,Passed,Joshua Omvig Veterans Suicide Prevention Act,417,0
2007-10-23,1st,988,H R 1808,On Motion to Suspend the Rules and Pass,Passed,Charlie Norwood Department of Veterans Affairs Medical Center,417,0
2007-10-23,1st,989,H RES 680,On Motion to Suspend the Rules and Agree,Passed,"Condemning the actions of September 7, 2007, resulting in damage to the Vietnam Veterans War Memorial",418,0
2007-10-23,1st,990,H RES 763,On Ordering the Previous Question,Passed,"Providing for consideration of H.R. 1011, to designate additional National Forest System lands in the State of Virginia as wilderness or a wilderness study area, to designate the Kimberling Creek Potential Wilderness Area for eventual incorporation in the Kimberling Creek Wilderness",225,190
2007-10-23,1st,991,H RES 765,On Ordering the Previous Question,Passed,"Providing for consideration of H.R. 1483, to amend the Omnibus Parks and Public Lands Management Act of 1996 to extend the authorization for certain national heritage areas",228,191
2007-10-23,1st,992,H RES 765,On Agreeing to the Resolution,Passed,"Providing for consideration of H.R. 1483, to amend the Omnibus Parks and Public Lands Management Act of 1996 to extend the authorization for certain national heritage areas",231,186
2007-10-23,1st,993,H R 1955,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Violent Radicalization and Homegrown Terrorism Prevention Act of 2007,404,6
2007-10-23,1st,994,H R 1011,On Motion to Recommit with Instructions,Passed,Virginia Ridge and Valley Act,236,178
2007-10-24,1st,995,H R 1483,On Motion to Recommit with Instructions,Passed,Celebrating America’s Heritage Act,344,71
2007-10-24,1st,996,H R 1483,On Passage,Passed,Celebrating America’s Heritage Act,291,122
2007-10-24,1st,997,H RES 764,On Ordering the Previous Question,Passed,"Providing for consideration of H.R. 505, Native Hawaiian Government Reorganization Act of 2007.",218,175
2007-10-24,1st,998,H RES 764,On Agreeing to the Resolution,Passed,"Providing for consideration of H.R. 505, Native Hawaiian Government Reorganization Act of 2007.",217,179
2007-10-24,1st,999,H R 505,On Motion to Recommit with Instructions,Failed,Native Hawaiian Government Reorganization Act,178,235
2007-10-24,1st,1000,H R 505,On Passage,Passed,Native Hawaiian Government Reorganization Act,261,153
2007-10-25,1st,1001,ADJOURN,On Motion to Adjourn,Failed,,158,220
2007-10-25,1st,1002,ADJOURN,On Motion to Adjourn,Failed,,170,222
2007-10-25,1st,1003,H RES 774,Will the House Now Consider the Resolution,Passed,"Providing for consideration of the bill (H.R. 3963) to amend title XXI of the Social Security Act to extend and improve the Children’s Health Insurance Program, and for other purposes.",216,181
2007-10-25,1st,1004,H RES 774,Table Motion to Reconsider,Passed,"Providing for consideration of the bill (H.R. 3963) to amend title XXI of the Social Security Act to extend and improve the Children’s Health Insurance Program, and for other purposes.",218,183
2007-10-25,1st,1005,ADJOURN,On Motion to Adjourn,Failed,,165,224
2007-10-25,1st,1006,H RES 774,On Ordering the Previous Question,Passed,"Providing for consideration of the bill (H.R. 3963) to amend title XXI of the Social Security Act to extend and improve the Children’s Health Insurance Program, and for other purposes.",221,188
2007-10-25,1st,1007,H RES 774,On Agreeing to the Resolution,Passed,"Providing for consideration of the bill (H.R. 3963) to amend title XXI of the Social Security Act to extend and improve the Children’s Health Insurance Program, and for other purposes.",215,187
2007-10-25,1st,1008,H R 3963,On Motion to Recommit with Instructions,Failed,Children’s Health Insurance Program Reauthorization Act,164,242
2007-10-25,1st,1009,H R 3963,On Passage,Passed,Children’s Health Insurance Program Reauthorization Act,265,142
2007-10-29,1st,1010,H R 3224,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Dam Rehabilitation and Repair Act of 2007,263,102
2007-10-29,1st,1011,H RES 573,"On Motion to Suspend the Rules and Agree, as Amended",Passed,"Recognizing and commending the efforts of the United States public and advocacy groups to raise awareness about and help end the worsening humanitarian crisis and genocide in Darfur, Sudan, and for other purposes",366,0
2007-10-29,1st,1012,H RES 747,On Motion to Suspend the Rules and Agree,Passed,Recognizing the religious and historical significance of the festival of Diwali,358,0
2007-10-30,1st,1013,H RES 773,On Ordering the Previous Question,Passed,"Providing for consideration of the bill (H.R. 3867) to update and expand the procurement programs of the Small Business Administration, and for other purposes.",216,180
2007-10-30,1st,1014,H R 3678,Suspend the Rules and Agree to the Senate Amendment,Passed,Internet Tax Freedom Act Amendments Act of 2007,402,0
2007-10-30,1st,1015,H J RES 58,On Motion to Suspend the Rules and Pass,Passed,Country Music Month,398,0
2007-10-30,1st,1016,H R 3867,On Motion to Recommit with Instructions,Failed,Small Business Contracting Program Improvements Act,177,240
2007-10-30,1st,1017,H R 3867,On Passage,Passed,Small Business Contracting Program Improvements Act,334,80
2007-10-30,1st,1018,H R 3307,On Motion to Suspend the Rules and Pass,Passed,Dennis P. Collins Post Office Building,414,0
2007-10-30,1st,1019,H R 3446,On Motion to Suspend the Rules and Pass,Passed,Michael W. Schragg Post Office Building,415,0
2007-10-30,1st,1020,H RES 778,On Motion to Suspend the Rules and Agree,Passed,Honoring the first responders and supporting the victims of the Southern California wildfires,409,0
2007-10-31,1st,1021,H RES 781,On Ordering the Previous Question,Passed,"Providing for consideration of H.R. 3920, Trade and Globalization Assistance Act of 2007.",224,190
2007-10-31,1st,1022,H RES 781,On Agreeing to the Resolution,Passed,"Providing for consideration of H.R. 3920, Trade and Globalization Assistance Act of 2007.",222,193
2007-10-31,1st,1023,JOURNAL,On Approving the Journal,Passed,,222,190
2007-10-31,1st,1024,H R 3920,On Agreeing to the Amendment,Failed,,196,226
2007-10-31,1st,1025,H R 3920,On Passage,Passed,Trade and Globalization Assistance Act,264,157
2007-10-31,1st,1026,H R 3043,On Motion to Instruct Conferees,Failed,"Making appropriations for the Department of Labor, Health and Human Services, and Education, and related agencies for fiscal year ending September 30, 2008, and for other purposes",191,222
2007-11-01,1st,1027,H RES 780,On Ordering the Previous Question,Passed,"Providing for consideration of H.R. 2262, to modify the requirements applicable to locatable minerals on public domain lands, consistent with the principles of self-initiation of mining claims, and for other purposes",221,194
2007-11-01,1st,1028,H RES 780,On Agreeing to the Resolution,Passed,"Providing for consideration of H.R. 2262, to modify the requirements applicable to locatable minerals on public domain lands, consistent with the principles of self-initiation of mining claims, and for other purposes",224,195
2007-11-01,1st,1029,JOURNAL,On Approving the Journal,Passed,,227,187
2007-11-01,1st,1030,H R 2262,On Agreeing to the Amendment,Failed,,173,244
2007-11-01,1st,1031,H R 2262,On Agreeing to the Amendment,Failed,,175,240
2007-11-01,1st,1032,H R 2262,On Motion to Recommit with Instructions,Failed,Hardrock Mining and Reclamation Act,170,240
2007-11-01,1st,1033,H R 2262,On Passage,Passed,Hardrock Mining and Reclamation Act,244,166
2007-11-05,1st,1034,H R 3222,On Closing Portions of the Conference,Passed,"Making appropriations for the Department of Defense for the fiscal year ending September 30, 2008, and for other purposes.",351,0
2007-11-05,1st,1035,H R 513,"On Motion to Suspend the Rules and Pass, as Amended",Passed,National Heroes Credit Protection Act,349,0
2007-11-05,1st,1036,H RES 744,On Motion to Suspend the Rules and Agree,Passed,Recognizing the contributions of Native American veterans and calling upon the President to issue a proclamation urging the people of the United States to observe a day in honor of Native American veterans.,351,0
2007-11-06,1st,1037,H RES 799,On Motion to Table,Failed,A resolution raising a question of the privileges of the House.,162,251
2007-11-06,1st,1038,H RES 799,On ordering the previous question,Passed,A resolution raising a question of the privileges of the House.,218,194
2007-11-06,1st,1039,H RES 799,On Motion to Refer the Resolution,Passed,A resolution raising a question of the privileges of the House.,218,194
2007-11-06,1st,1040,H R 1495,"Passage, Objections of the President Not Withstanding",Passed,Water Resources Development Act,361,54
2007-11-06,1st,1041,H CON RES 162,"On Motion to Suspend the Rules and Agree, as Amended",Passed,Expressing the sense of Congress that Congress and the President should increase basic pay for members of the Armed Forces.,409,0
2007-11-06,1st,1042,H R 3997,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Heroes Earnings Assistance and Relief Tax Act,410,0
2007-11-06,1st,1043,H R 3495,"On Motion to Suspend the Rules and Pass, as Amended",Passed,"Kids in Disasters Wellbeing, Safety, and Health Act of 2007",402,8
2007-11-06,1st,1044,H RES 794,Will the House now consider the resolution,Passed,"Providing for consideration of the conference report to accompany the bill (H.R. 3043) making appropriations for the Departments of Labor, Health and Human Services, and Education and related agecies.",203,178
2007-11-06,1st,1045,H R 1429,On Motion to Instruct Conferees,Passed,Improving Head Start Act,400,0
2007-11-06,1st,1046,H RES 379,"On motion to suspend the rules and agree, as amended",Passed,Congratulating Nicolas Sarkozy on his election to the presidency of France.,395,0
2007-11-06,1st,1047,H RES 794,On Ordering the Previous Question,Passed,"Providing for consideration of the conference report to accompany the bill (H.R. 3043) making appropriations for the Departments of Labor, Health and Human Services, and Education and related agencies.",218,183
2007-11-06,1st,1048,H RES 794,On Agreeing to the Resolution,Passed,"Providing for consideration of the conference report to accompany the bill (H.R. 3043) making appropriations for the Departments of Labor, Health and Human Services, and Education and related agencies.",216,182
2007-11-06,1st,1049,ADJOURN,On Motion to Adjourn,Failed,,158,248
2007-11-06,1st,1050,H R 3043,On Agreeing to the Conference Report,Passed,"Making appropriations for the Department of Labor, Health and Human Services, and Education, and related agencies for fiscal year ending September 30, 2008, and for other purposes",269,142
2007-11-07,1st,1051,ADJOURN,On Motion to Adjourn,Failed,,164,254
2007-11-07,1st,1052,H RES 793,On Ordering the Previous Question,Passed,"Providing for consideration of H.R. 3685, to prohibit employment discrimination on the basis of sexual orientation",224,192
2007-11-07,1st,1053,H RES 793,On Agreeing to the Resolution,Passed,"Providing for consideration of H.R. 3685, to prohibit employment discrimination on the basis of sexual orientation",218,205
2007-11-07,1st,1054,H R 3685,On Agreeing to the Amendment,Agreed to,,402,25
2007-11-07,1st,1055,H R 3685,On Agreeing to the Amendment,Agreed to,,325,101
2007-11-07,1st,1056,H R 3685,On Motion to Recommit with Instructions,Failed,Employment Non-Discrimination Act (ENDA),198,222
2007-11-07,1st,1057,H R 3685,On Passage,Passed,Employment Non-Discrimination Act (ENDA),235,184
2007-11-07,1st,1058,H CON RES 236,"On motion to suspend the rules and agree, as amended",Passed,Recognizing the close relationship between the United States and the Republic of San Marino.,396,0
2007-11-07,1st,1059,H RES 801,On Agreeing to the Resolution,Passed,Providing for consideration of the bill (H.R. 3688) to implement the United States -Peru Trade Promotion Agreement,349,55
2007-11-08,1st,1060,H R 3688,On Passage,Passed,United States-Peru Trade Promotion Agreement,285,132
2007-11-08,1st,1061,H RES 806,Will the House now consider the resolution,Passed,"Providing for consideration of the conference report to accompany H.R. 3222, making appropriations for the Department of Defense for fiscal year ending September 30, 2008, and for other purposes",220,191
2007-11-08,1st,1062,H RES 806,On Ordering the Previous Question,Passed,"Providing for consideration of the conference report to accompany H.R. 3222, making appropriations for the Department of Defense for fiscal year ending September 30, 2008, and for other purposes",217,196
2007-11-08,1st,1063,H RES 806,On Agreeing to the Resolution,Passed,"Providing for consideration of the conference report to accompany H.R. 3222, making appropriations for the Department of Defense for fiscal year ending September 30, 2008, and for other purposes",226,184
2007-11-08,1st,1064,H R 3222,On Agreeing to the Conference Report,Passed,"Making appropriations for the Department of Defense for the fiscal year ending September 30, 2008, and for other purposes.",400,15
2007-11-08,1st,1065,H RES 802,On Ordering the Previous Question,Passed,Providing for consideration of the bill (H.R. 3355) to ensure the availability and affordability of homeowners’ insurance coverage for catastrophic events.,222,191
2007-11-08,1st,1066,H RES 802,On Agreeing to the Resolution,Passed,Providing for consideration of the bill (H.R. 3355) to ensure the availability and affordability of homeowners’ insurance coverage for catastrophic events.,225,190
2007-11-08,1st,1067,H R 3074,On Motion to Instruct Conferees,Passed,"Departments of Transportation, and Housing and Urban Development and Related Agencies Appropriations for FY 2008",397,16
2007-11-08,1st,1068,H R 3355,On Agreeing to the Amendment,Agreed to,,253,159
2007-11-08,1st,1069,H R 3355,On Agreeing to the Amendment,Failed,,168,249
2007-11-08,1st,1070,H R 3355,On Agreeing to the Amendment,Failed,,172,245
2007-11-08,1st,1071,H R 3355,On Agreeing to the Amendment,Failed,,176,242
2007-11-08,1st,1072,H R 3355,On Agreeing to the Amendment,Failed,,166,246
2007-11-08,1st,1073,H R 3355,On Motion to Recommit with Instructions,Failed,Homeowners’ Defense Act of 2007,175,239
2007-11-08,1st,1074,H R 3355,On Passage,Passed,Homeowners’ Defense Act of 2007,258,155
2007-11-08,1st,1075,H R 3043,On Agreeing to the Senate Amendment,Passed,"Making appropriations for the Department of Labor, Health and Human Services, and Education, and related agencies for fiscal year ending September 30, 2008, and for other purposes",274,141
2007-11-08,1st,1076,H R 3093,On Motion to Instruct Conferees,Passed,"Departments of Commerce and Justice, and Science, and Related Agencies Appropriations for FY 2008",218,186
2007-11-09,1st,1077,H RES 809,On Ordering the Previous Question,Passed,"Providing for the consideration of H.R. 3996, Temporary Tax Relief Act",215,185
2007-11-09,1st,1078,H RES 809,On Agreeing to the Resolution,Passed,"Providing for the consideration of H.R. 3996, Temporary Tax Relief Act",220,185
2007-11-09,1st,1079,JOURNAL,On Approving the Journal,Passed,,221,175
2007-11-09,1st,1080,ADJOURN,On Motion to Adjourn,Failed,,184,204
2007-11-09,1st,1081,H R 3996,On Passage,Passed,Temporary Tax Relief Act of 2007,216,193
2007-11-13,1st,1082,H R 3315,On Motion to Suspend the Rules and Pass,Passed,The great hall of the Capitol Visitor Center shall be known and designated as the Emancipation Hall,398,6
2007-11-13,1st,1083,H R 1593,"On Motion to Suspend the Rules and Pass, as Amended",Passed,“Second Chance Act of 2007: Community Safety Through Recidivism Prevention” or the “Second Chance Act of 2007”.,347,62
2007-11-13,1st,1084,H R 3403,"On Motion to Suspend the Rules and Pass, as Amended",Passed,911 Modernization and Public Safety Act of 2007.,406,1
2007-11-13,1st,1085,H R 3461,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Safeguarding America’s Families by Enhancing and Reorganizing New and Efficient Technologies Act of 2007.,398,6
2007-11-14,1st,1086,H RES 813,On Ordering the Previous Question,Passed,"Providing for consideration of the conference report to accompany H.R. 1429, to reauthorize the Head Start Act, to improve program quality, to expand access, and for other purposes",224,190
2007-11-14,1st,1087,H RES 812,"On Motion to Suspend the Rules and Agree, As Amended",Passed,Expressing sympathy and pledging to support the victims of the devastating flooding in southern Mexico,421,0
2007-11-14,1st,1088,H R 3320,On Motion to Suspend the Rules and Pass,Passed,Support for the Museum of the History of Polish Jews Act,407,13
2007-11-14,1st,1089,H RES 811,On Motion to Suspend the Rules and Agree,Passed,"Condemning the November 6, 2007, terrorist bombing in Afghanistan and expressing condolences to the people of Afghanistan and the members of the Wolesi Jirga",418,0
2007-11-14,1st,1090,H R 1429,On Agreeing to the Conference Report,Passed,Improving Head Start Act,381,36
2007-11-14,1st,1091,H R 3845,"On Motion to Suspend the Rules and Pass, as Amended",Passed,PROTECT Our Children Act of 2007,415,2
2007-11-14,1st,1092,H R 719,"On Motion to Suspend the Rules and Pass, as Amended",Passed,KIDS Act of 2007,417,0
2007-11-14,1st,1093,H RES 817,Will the House Now Consider the Resolution,Passed,"Providing for the consideration of the conference report on H.R. 3074, Departments of Transportation, and Housing and Urban Development and Related Agencies Appropriations for FY 2008",197,186
2007-11-14,1st,1094,JOURNAL,On Approving the Journal,Passed,,221,181
2007-11-14,1st,1095,ADJOURN,On Motion to Adjourn,Failed,,150,244
2007-11-14,1st,1096,H RES 817,On Ordering the Previous Question,Passed,"Providing for the consideration of the conference report on H.R. 3074, Departments of Transportation, and Housing and Urban Development and Related Agencies Appropriations for FY 2008",221,195
2007-11-14,1st,1097,H RES 817,Table Motion to Reconsider,Passed,"Providing for the consideration of the conference report on H.R. 3074, Departments of Transportation, and Housing and Urban Development and Related Agencies Appropriations for FY 2008",221,196
2007-11-14,1st,1098,H RES 817,On Agreeing to the Resolution,Passed,"Providing for the consideration of the conference report on H.R. 3074, Departments of Transportation, and Housing and Urban Development and Related Agencies Appropriations for FY 2008",224,194
2007-11-14,1st,1099,H RES 817,Table Motion to Reconsider,Passed,"Providing for the consideration of the conference report on H.R. 3074, Departments of Transportation, and Housing and Urban Development and Related Agencies Appropriations for FY 2008",213,194
2007-11-14,1st,1100,ADJOURN,On Motion to Adjourn,Failed,,154,252
2007-11-14,1st,1101,H R 3074,On Motion to Recommit Conference Report,Failed,"Departments of Transportation, and Housing and Urban Development and Related Agencies Appropriations for FY 2008",182,231
2007-11-14,1st,1102,H R 3074,On Agreeing to the Conference Report,Passed,"Departments of Transportation, and Housing and Urban Development and Related Agencies Appropriations for FY 2008",270,147
2007-11-14,1st,1103,H RES 818,On Ordering the Previous Question,Passed,"Providing for consideration of the bill (H.R. 4156) making emergency supplemental appropriations for the Department of Defense for the fiscal year ending September 30, 2008, and for other purposes",209,185
2007-11-14,1st,1104,H RES 818,On Agreeing to the Resolution,Passed,"Providing for consideration of the bill (H.R. 4156) making emergency supplemental appropriations for the Department of Defense for the fiscal year ending September 30, 2008, and for other purposes",219,190
2007-11-14,1st,1105,H R 4120,On Motion to Suspend the Rules and Pass,Passed,Effective Child Pornography Prosecution Act of 2007,409,0
2007-11-14,1st,1106,QUORUM,Call of the House,Passed,,0,0
2007-11-14,1st,1107,H R 4156,On Motion to Recommit with Instructions,Failed,"Making emergency supplemental appropriations for the Department of Defense for the fiscal year ending September 30, 2008, and for other purposes",192,231
2007-11-14,1st,1108,H R 4156,On Passage,Passed,"Making emergency supplemental appropriations for the Department of Defense for the fiscal year ending September 30, 2008, and for other purposes",218,203
2007-11-15,1st,1109,H RES 825,On Ordering the Previous Question,Passed,"Providing for consideration of H.R. 3915, Mortgage Reform and Anti-Predatory Lending Act",224,195
2007-11-15,1st,1110,H RES 824,On Ordering the Previous Question,Passed,"Providing for further consideration of H.R. 3773, to amend the Foreign Intelligence Surveillance Act of 1978",221,195
2007-11-15,1st,1111,H RES 824,On Agreeing to the Resolution,Passed,"Providing for further consideration of H.R. 3773, to amend the Foreign Intelligence Surveillance Act of 1978",224,192
2007-11-15,1st,1112,H R 3915,On Agreeing to the Amendment,Failed,,169,250
2007-11-15,1st,1113,H CON RES 259,On Agreeing to the Resolution,Passed,,214,196
2007-11-15,1st,1114,H R 3915,On Agreeing to the Amendment,Failed,,172,249
2007-11-15,1st,1115,H R 3915,On Agreeing to the Amendment,Failed,,188,229
2007-11-15,1st,1116,H R 3915,On Agreeing to the Amendment,Failed,,168,245
2007-11-15,1st,1117,H R 3915,On Motion to Recommit with Instructions,Failed,Mortgage Reform and Anti-Predatory Lending Act,188,231
2007-11-15,1st,1118,H R 3915,On Passage,Passed,Mortgage Reform and Anti-Predatory Lending Act,291,127
2007-11-15,1st,1119,H R 3773,On Motion to Recommit with Instructions,Failed,"Responsible Electronic Surveillance That is Overseen, Reviewed, and Effective Act",194,222
2007-11-15,1st,1120,H R 3773,On Passage,Passed,"Responsible Electronic Surveillance That is Overseen, Reviewed, and Effective Act",227,189
2007-11-15,1st,1121,H R 4136,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Enhancing the Effective Prosecution of Child Pornography Act of 2007,416,0
2007-11-15,1st,1122,H R 3043,"Passage, Objections of the President Not Withstanding",Failed,"Making appropriations for the Department of Labor, Health and Human Services, and Education, and related agencies for fiscal year ending September 30, 2008, and for other purposes",277,141
2007-12-04,1st,1123,H R 3998,"On Motion to Suspend the Rules and Pass, as Amended",Passed,America’s Historical and Natural Legacy Study Act,326,79
2007-12-04,1st,1124,H R 3887,"On Motion to Suspend the Rules and Pass, as Amended",Passed,William Wilberforce Trafficking Victims Protection Reauthorization Act of 2007,405,2
2007-12-04,1st,1125,H R 2082,On Motion to Instruct Conferees,Passed,Intelligence Authorization Act,249,160
2007-12-04,1st,1126,H RES 837,On Motion to Suspend the Rules and Agree,Passed,"Providing for the concurrence by the House in the Senate amendment to H.R. 710, with amendments",407,1
2007-12-05,1st,1127,H R 1585,On Closing Portions of the Conference,Passed,National Defense Authorization Act,405,6
2007-12-05,1st,1128,H R 1585,On Motion to Instruct Conferees,Passed,National Defense Authorization Act,328,83
2007-12-05,1st,1129,H CON RES 147,On Motion to Suspend the Rules and Agree,Passed,"Recognizing 200 years of research, service to the people of the United States, and stewardship of the marine environment by the National Oceanic and Atmospheric Administration and its predecessor agencies, and for other purposes",414,0
2007-12-05,1st,1130,H R 236,"On Motion to Suspend the Rules and Pass, as Amended",Passed,North Bay Water Reuse Program Act of 2007,358,55
2007-12-05,1st,1131,H R 3791,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Securing Adolescents From Exploitation-Online Act,409,2
2007-12-05,1st,1132,H R 2517,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Protecting Our Children Comes First Act,408,3
2007-12-05,1st,1133,H RES 822,"On Motion to Suspend the Rules and Agree, as Amended",Passed,Recognizing the 100th anniversary year of the founding of the Port of Los Angeles,410,0
2007-12-06,1st,1134,H RES 846,Will the House Now Consider the Resolution,Passed,"Senate amendments to the bill (H.R. 6) to reduce our Nation’s dependency on foreign oil by investing in clean, renewable, & alternative energy resources, promoting new emerging energy technologies, developing greater efficiency, & creating a Strategic Energy Efficiency & Renewable Reserve to invest in alternative enery",214,188
2007-12-06,1st,1135,H R 3505,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Securities Law Technical Corrections Act,404,0
2007-12-06,1st,1136,H RES 846,On Ordering the Previous Question,Passed,"Providing for the consideration of the Senate amendments to the bill (H.R. 6), Creating Long-Term Energy Alternatives for the Nation Act.",216,192
2007-12-06,1st,1137,H RES 846,On Agreeing to the Resolution,Passed,"Providing for the consideration of the Senate amendments to the bill (H.R. 6), Creating Long-Term Energy Alternatives for the Nation Act.",218,195
2007-12-06,1st,1138,H R 4253,On Motion to Suspend the Rules and Pass,Passed,Military Reservist and Veteran Small Business Reauthorization and Opportunity Act of 2007.,407,2
2007-12-06,1st,1139,QUORUM,Call of the House,Passed,,0,0
2007-12-06,1st,1140,H R 6,On Agreeing to the Senate Amendments with Amendments,Passed,Creating Long-Term Energy Alternatives for the Nation Act,235,181
2007-12-06,1st,1141,H R 2085,On Motion to Suspend the Rules and Pass,Passed,McGee Creek Project Pipeline and Associated Facilities Conveyance Act,373,0
2007-12-11,1st,1142,H RES 842,"On Motion to Suspend the Rules and Agree, as Amended",Passed,Expressing sympathy to and pledging the support of the House of Representatives and the people of the United States for victims of Cyclone Sidr in southern Bangladesh.,388,0
2007-12-11,1st,1143,H RES 847,"On Motion to Suspend the Rules and Agree, as Amended",Passed,Recognizing the importance of Christmas and the Christian faith.,372,9
2007-12-11,1st,1144,H R 4343,On Motion to Suspend the Rules and Pass,Passed,Fair Treatment for Experienced Pilots Act,390,0
2007-12-12,1st,1145,H RES 862,On Agreeing to the Resolution,Passed,"Providing for consideration of H.R. 4299, Terrorism Risk Insurance Program Reauthorization Act",223,189
2007-12-12,1st,1146,H RES 860,On Ordering the Previous Question,Passed,"Providing for consideration of the conference report to accompany H.R. 1585, National Defense Authorization Act",226,191
2007-12-12,1st,1147,H RES 861,On Ordering the Previous Question,Passed,"Providing for consideration of H.R. 4351, AMT Relief Act",222,193
2007-12-12,1st,1148,H RES 861,On Agreeing to the Resolution,Passed,"Providing for consideration of H.R. 4351, AMT Relief Act",225,191
2007-12-12,1st,1149,H R 4299,On Motion to Recommit with Instructions,Failed,Terrorism Risk Insurance Program Reauthorization Act,173,246
2007-12-12,1st,1150,H R 4299,On Passage,Passed,Terrorism Risk Insurance Program Reauthorization Act,303,116
2007-12-12,1st,1151,H R 1585,On Agreeing to the Conference Report,Passed,National Defense Authorization Act,370,49
2007-12-12,1st,1152,H R 4351,Table Appeal of the Ruling of the Chair,Passed,AMT Relief Act,225,191
2007-12-12,1st,1153,H R 4351,On Passage,Passed,AMT Relief Act,226,193
2007-12-12,1st,1154,H R 3963,On motion to postpone consideration of the veto message,Passed,Children’s Health Insurance Program Reauthorization Act,211,180
2007-12-12,1st,1155,H R 3985,On Motion to Suspend the Rules and Pass,Passed,Over-the-Road Bus Transportation Accessibility Act,374,0
2007-12-13,1st,1156,H RES 869,On Ordering the Previous Question,Passed,"Providing for consideration of the joint resolution (H.J.Res. 69) making further continuing appropriations for the fiscal year 2008, and for other purposes.",222,184
2007-12-13,1st,1157,H RES 859,On Ordering the Previous Question,Passed,"Providing for consideration of the conference report to accompany the bill (H.R. 2082), Intelligence Authorization Act for Fiscal Year 2008.",226,189
2007-12-13,1st,1158,H RES 859,On Agreeing to the Resolution,Passed,"Providing for consideration of the conference report to accompany the bill (H.R. 2082), Intelligence Authorization Act for Fiscal Year 2008.",227,191
2007-12-13,1st,1159,H R 2082,Recommit Conference Report With Instructions,Failed,Intelligence Authorization Act,205,215
2007-12-13,1st,1160,H R 2082,On Agreeing to the Conference Report,Passed,Intelligence Authorization Act,222,199
2007-12-13,1st,1161,H J RES 69,Table the appeal of the ruling of the Chair,Passed,"Making further continuing appropriations for the fiscal year 2008, and for other purposes.",222,194
2007-12-13,1st,1162,H J RES 69,On Passage,Passed,"Making further continuing appropriations for the fiscal year 2008, and for other purposes.",385,27
2007-12-17,1st,1163,H RES 856,On Motion to Suspend the Rules and Agree,Passed,"Expresses heartfelt sympathy for the victims and families of the shootings in Omaha, Nebraska, on Wednesday, December 5, 2007",387,0
2007-12-17,1st,1164,H RES 851,On Motion to Suspend the Rules and Agree,Passed,"Honoring local and State first responders, and the citizens of the Pacific Northwest in facing the severe winter storm of December 2 an 3, 2007",390,0
