date,session,number,bill,question,result,description,yeatotal,naytotal
2005-09-08,1st,459,H RES 426,On Agreeing to the Resolution,Passed,Providing for consideration of motions to suspend the rules,235,179
2005-09-08,1st,460,H R 3673,On Motion to Suspend the Rules and Pass,Passed,"Further Emergency Supplemental Appropriations, Hurricane Katrina, 2005",410,11
2005-09-08,1st,461,H R 3669,On Motion to Suspend the Rules and Pass,Passed,To temporarily increase the borrowing authority of the Federal Emergency Management Agency for carrying out the national flood insurance program,416,0
2005-09-08,1st,462,H R 3668,On Motion to Suspend the Rules and Pass,Passed,Student Grant Hurricane and Disaster Relief Act,414,0
2005-09-08,1st,463,H RES 428,On Motion to Suspend the Rules and Agree,Passed,"Expressing the sincere gratitude of the House of Representatives to the foreign individuals, organizations, and governments that have offered material assistance and other forms of support to those who have been affected by Hurricane Katrina",410,0
2005-09-08,1st,464,H RES 427,On Motion to Suspend the Rules and Agree,Passed,"Relating to the terrorist attacks against the United States on September 11, 2001.",402,6
2005-09-13,1st,465,S CON RES 26,On Motion to Suspend the Rules and Agree,Passed,Honoring and memorializing the passengers and crew of United Airlines Flight 93,403,0
2005-09-13,1st,466,H R 3649,On Motion to Suspend the Rules and Pass,Passed,Sportfishing and Recreational Boating Safety Amendments Act,401,1
2005-09-13,1st,467,S 276,On Motion to Suspend the Rules and Pass,Passed,Wind Cave National Park Boundary Revision Act,295,106
2005-09-14,1st,468,H R 3132,On Agreeing to the Amendment,Failed,,106,316
2005-09-14,1st,469,H R 3132,On Agreeing to the Amendment,Agreed to,,223,199
2005-09-14,1st,470,H R 3132,On Passage,Passed,Children’s Safety Act,371,52
2005-09-15,1st,471,H RES 439,On Ordering the Previous Question,Passed,"Providing for consideration of H. Res. 437, to establish the Select Bipartisan Committee to Investigate the Preparation for and Response to Hurricane Katrina",222,193
2005-09-15,1st,472,H RES 439,On Agreeing to the Resolution,Passed,"Providing for consideration of H. Res. 437, to establish the Select Bipartisan Committee to Investigate the Preparation for and Response to Hurricane Katrina",221,193
2005-09-15,1st,473,H R 889,On Agreeing to the Amendment,Failed,,163,254
2005-09-15,1st,474,H R 889,On Passage,Passed,"To authorize appropriations for the Coast Guard for fiscal year 2006, to make technical corrections to various laws administered by the Coast Guard, and for other purposes",415,0
2005-09-15,1st,475,H RES 437,On Agreeing to the Resolution,Passed,To Establish the Select Bipartisan Committee to Investigate the Preparation for and Response to Hurricane Katrina,224,188
2005-09-20,1st,476,H R 3761,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Flexibility for Displaced Workers Act,400,0
2005-09-20,1st,477,H RES 441,On Motion to Suspend the Rules and Agree,Passed,Congratulate the National Aeronautics and Space Administration and the Discovery Crew,401,0
2005-09-21,1st,478,H RES 451,On Agreeing to the Resolution,Passed,"Providing for the consideration of H.R. 250, Manufacturing Technology Competitiveness Act",222,198
2005-09-21,1st,479,H J RES 61,On Motion to Suspend the Rules and Pass,Passed,Supporting the goals and ideals of Gold Star Mothers Day,419,0
2005-09-21,1st,480,H RES 454,On Motion to Suspend the Rules and Agree,Passed,Providing for the concurrence by the House with an amendment in the amendment of the Senate to H.R. 3768,422,0
2005-09-21,1st,481,H R 250,On Agreeing to the Amendment,Agreed to,,416,8
2005-09-21,1st,482,H R 250,On Agreeing to the Amendment,Failed,,210,213
2005-09-21,1st,483,H R 250,On Agreeing to the Amendment,Failed,,210,212
2005-09-21,1st,484,H R 250,On Motion to Recommit with Instructions,Failed,Manufacturing Technology Competitiveness Act,196,226
2005-09-21,1st,485,H R 250,On Passage,Passed,Manufacturing Technology Competitiveness Act,394,24
2005-09-22,1st,486,H RES 455,On Agreeing to the Resolution,Passed,"Providing for consideration of the bill (H.R. 2123) to reauthorize the Head Start Act to improve the school readiness of disadvantaged children, and for other purposes",221,189
2005-09-22,1st,487,JOURNAL,On Approving the Journal,Passed,,346,59
2005-09-22,1st,488,H R 2123,On Agreeing to the Amendment,Failed,,153,266
2005-09-22,1st,489,H R 2123,On Agreeing to the Amendment,Agreed to,,411,0
2005-09-22,1st,490,H R 2123,On Agreeing to the Amendment,Agreed to,,401,14
2005-09-22,1st,491,H R 2123,On Agreeing to the Amendment,Failed,,175,241
2005-09-22,1st,492,H R 2123,On Agreeing to the Amendment,Agreed to,,220,196
2005-09-22,1st,493,H R 2123,On Passage,Passed,School Readiness Act,231,184
2005-09-27,1st,494,H J RES 66,On Motion to Suspend the Rules and Pass,Passed,"Supporting the goals and ideals of “Lights On Afterschool!”, a national celebration of after-school programs",403,0
2005-09-27,1st,495,H R 438,On Motion to Suspend the Rules and Pass,Failed,Maudelle Shirek Post Office Building,190,215
2005-09-27,1st,496,H CON RES 209,On Motion to Suspend the Rules and Agree,Passed,Supporting the goals and ideals of Domestic Violence Awareness Month and expressing the sense of Congress that Congress should raise awareness of domestic violence in the United States and its devastating effects on families,404,0
2005-09-28,1st,497,H R 2360,On Motion to Instruct Conferees,Failed,"Department of Homeland Security Appropriations, FY 2006",196,227
2005-09-28,1st,498,H RES 462,On Agreeing to the Resolution,Passed,"Providing for consideration of the bill (H.R. 3402) to authorize appropriations for the Department of Justice for fiscal years 2006 through 2009, and for other purposes",330,89
2005-09-28,1st,499,H R 3402,On Agreeing to the Amendment,Agreed to,,225,191
2005-09-28,1st,500,H R 3402,On Motion to Recommit with Instructions,Failed,"Department of Justice Appropriations Authorization Act, Fiscal Years 2006 through 2009",195,226
2005-09-28,1st,501,H R 3402,On Passage,Passed,"Department of Justice Appropriations Authorization Act, Fiscal Years 2006 through 2009",415,4
2005-09-29,1st,502,H RES 470,On Agreeing to the Resolution,Passed,"Providing for consideration of the bill (H.R. 3824) to amend and reauthorize the Endangered Species Act of 1973 to provide greater results conserving and recovering listed species, and for other purposes",252,171
2005-09-29,1st,503,H RES 388,On Motion to Suspend the Rules and Agree,Passed,"Expressing the sense of the House regarding the July, 2005, measures of extreme repression on the part of the Cuban Government against members of Cuba’s prodemocracy movement",393,31
2005-09-29,1st,504,H CON RES 245,On Motion to Suspend the Rules and Agree,Passed,Expressing the sense of Congress that the U.S. Supreme Court should speedily find the use of the Pledge of Allegiance in schools to be consistent with the Constitution of the United States,383,31
2005-09-29,1st,505,H R 3824,On Agreeing to the Amendment,Failed,,206,216
2005-09-29,1st,506,H R 3824,On Passage,Passed,Threatened and Endangered Species Recovery Act,229,193
2005-09-29,1st,507,H J RES 68,On Passage,Passed,"Making Continuing Appropriations for the Fiscal year 2006, and for other purposes",348,65
2005-09-29,1st,508,H CON RES 178,"On Motion to Suspend the Rules and Agree, as Amended",Passed,"Recognizing the need to pursue research into the causes, a treatment, and an eventual cure for idiopathic pulmonary fibrosis, supporting the goals and ideals of National Idiopathic Fibrosis Awareness Week, and for other purposes",401,0
2005-10-06,1st,509,S 1786,On Motion to Suspend the Rules and Pass,Passed,"To authorize the Secretary of Transportation to make emergency airport improvement project grants-in-aid under title 49, United States Code, for repairs and costs related to damage from Hurricanes Katrina and Rita",420,0
2005-10-06,1st,510,H RES 276,On Motion to Suspend the Rules and Agree,Passed,Supporting the goals and ideals of Pancreatic Cancer Awareness Month,415,0
2005-10-06,1st,511,H R 3894,"On Motion to Suspend the Rules and Pass, as Amended",Passed,To provide waivers under certain housing assistance programs of the Department of Housing and Urban Development to assist victims of Hurricane Katrina in obtaining housing,418,0
2005-10-06,1st,512,H R 2360,On Agreeing to the Conference Report,Passed,"Department of Homeland Security Appropriations, FY 2006",347,70
2005-10-06,1st,513,H R 3895,"On Motion to Suspend the Rules and Pass, as Amended",Passed,To amend title V of the Housing Act of 1949 to provide rural housing assistance to families affected by Hurricane Katrina,335,81
2005-10-06,1st,514,H R 3896,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Hurricane Katrina Emergency Relief CDBG Flexibility Act,415,0
2005-10-07,1st,515,H RES 481,On Agreeing to the Resolution,Passed,"Providing for consideration of the bill (H.R. 3893) to expedite the construction of new refining capacity in the United States, to provide reliable and affordable energy for the American people, and for other purposes",216,201
2005-10-07,1st,516,JOURNAL,On Approving the Journal,Passed,,348,63
2005-10-07,1st,517,H R 3893,On Agreeing to the Amendment,Failed,,199,222
2005-10-07,1st,518,H R 3893,On Motion to Recommit with Instructions,Failed,Gasoline for America’s Security Act,200,222
2005-10-07,1st,519,H R 3893,On Passage,Passed,Gasoline for America’s Security Act,212,210
2005-10-07,1st,520,H CON RES 248,"On Motion to Suspend the Rules and Agree, as Amended",Passed,"Honoring the life and work of Simon Wiesenthal and reaffirming the commitment of Congress to the fight against anti-Semitism and intolerance in all forms, in all forums, and in all nations",354,0
2005-10-17,1st,521,JOURNAL,On Approving the Journal,Passed,,317,52
2005-10-17,1st,522,H RES 457,On Motion to Suspend the Rules and Agree,Passed,Recognizing the importance and positive contributions of chemistry to our everyday lives and supporting the goals and ideals of National Chemistry Week,366,2
2005-10-17,1st,523,H RES 491,On Motion to Suspend the Rules and Agree,Passed,"Expressing the sense of the House of Representatives with respect to raising awareness and enhancing the state of computer security in the United States, and supporting the goals and ideals of National Cyber Security Awareness Month",354,13
2005-10-18,1st,524,H RES 494,On Agreeing to the Resolution,Passed,"Providing for the consideration on H.R. 554, Personal Responsibilty in Food Consumption Act",310,114
2005-10-18,1st,525,H R 1409,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Assistance for Orphans and Other Vulnerable Children in Developing Countries Act of 2005,415,9
2005-10-18,1st,526,H RES 492,On Motion to Suspend the Rules and Agree,Passed,"Mourning the loss of life caused by the earthquake that occurred on October 8, 2005, in Pakistan and India, expressing the condolences of the American people to the families of the victims, and urging assistance to those affected.",423,0
2005-10-18,1st,527,H R 3549,On Motion to Suspend the Rules and Pass,Passed,"William F. Clinger, Jr. Post Office Building Designation",422,1
2005-10-18,1st,528,H R 3853,On Motion to Suspend the Rules and Pass,Passed,Willie Vaughn Post Office,421,0
2005-10-19,1st,529,H R 554,On Agreeing to the Amendment,Failed,,67,357
2005-10-19,1st,530,H R 554,On Agreeing to the Amendment,Failed,,129,298
2005-10-19,1st,531,H R 554,On Agreeing to the Amendment,Failed,,192,234
2005-10-19,1st,532,H R 554,On Agreeing to the Amendment,Failed,,177,247
2005-10-19,1st,533,H R 554,On Passage,Passed,Personal Responsibility in Food Consumption Act,306,120
2005-10-20,1st,534,S 397,On Passage,Passed,Protection of Lawful Commerce in Arms Act,283,144
2005-10-20,1st,535,H R 2744,On Motion to Instruct Conferees,Failed,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2006",209,216
2005-10-25,1st,536,H R 3675,On Motion to Suspend the Rules and Pass,Passed,American Spirit Fraud Prevention Act,399,3
2005-10-25,1st,537,H CON RES 269,On Motion to Suspend the Rules and Agree,Passed,Recognizing the 40th anniversary of the White House Fellows Program,401,0
2005-10-25,1st,538,H R 3256,On Motion to Suspend the Rules and Pass,Passed,"To designate the facility of the United States Postal Service located at 3038 West Liberty Avenue in Pittsburgh, Pennsylvania, as the “Congressman James Grove Fulton Memorial Post Office Building”.",396,1
2005-10-26,1st,539,H RES 509,On Agreeing to the Resolution,Passed,"Providing for the consideration on H.R. 1461, Federal Housing Finance Reform Act",220,196
2005-10-26,1st,540,JOURNAL,On Approving the Journal,Passed,,349,62
2005-10-26,1st,541,H R 1461,On Agreeing to the Amendment,Agreed to,,210,205
2005-10-26,1st,542,H R 1461,On Agreeing to the Amendment,Failed,,36,378
2005-10-26,1st,543,H R 1461,On Agreeing to the Amendment,Failed,,73,346
2005-10-26,1st,544,H R 1461,On Agreeing to the Amendment,Failed,,47,371
2005-10-26,1st,545,H R 1461,On Agreeing to the Amendment,Failed,,57,358
2005-10-26,1st,546,H R 1461,On Motion to Recommit with Instructions,Failed,Federal Housing Finance Reform Act,200,220
2005-10-26,1st,547,H R 1461,On Passage,Passed,Federal Housing Finance Reform Act,331,90
2005-10-27,1st,548,H J RES 65,On Passage,Failed,Disapproving the recommendations of the Defense Base Closure and Realignment Commission,85,324
2005-10-27,1st,549,H R 3945,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Hurricane Katrina Financial Services Relief Act,411,0
2005-10-27,1st,550,H RES 368,On Motion to Suspend the Rules and Agree,Passed,Congratulating the State of Israel on the election of Ambassador Dan Gillerman as Vice-President of the 60th United Nations General Assembly,407,0
2005-10-27,1st,551,H R 420,On Agreeing to the Amendment,Failed,,184,226
2005-10-27,1st,552,H R 420,On Motion to Recommit with Instructions,Failed,Lawsuit Abuse Reduction Act,196,217
2005-10-27,1st,553,H R 420,On Passage,Passed,Lawsuit Abuse Reduction Act,228,184
2005-10-27,1st,554,H R 3057,On Motion to Instruct Conferees,Passed,"Making appropriations for foreign operations, export financing, and related programs for the fiscal year ending September 30, 2006, and for other purposes",259,147
2005-10-28,1st,555,H R 2744,On Agreeing to the Conference Report,Passed,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2006",318,63
2005-10-28,1st,556,H RES 523,On Agreeing to the Resolution,Passed,Condemning Iranian President Mahmoud Ahmadinejad’s threats against Israel,383,0
2005-11-01,1st,557,H R 3548,On Motion to Suspend the Rules and Pass,Passed,"To designate the facility of the United States Postal Service located on Franklin Avenue in Pearl River, New York, as the “Heinz Ahlmeyer, Jr. Post Office Building”",390,0
2005-11-01,1st,558,H R 3989,"On Motion to Suspend the Rules and Pass, as Amended",Passed,"To designate the facility of the United States Postal Service located at 37598 Goodhue Avenue in Dennison, Minnesota, as the “Albert Harold Quie Post Office”",391,1
2005-11-02,1st,559,H R 1606,On Motion to Suspend the Rules and Pass,Failed,Online Freedom of Speech Act,225,182
2005-11-02,1st,560,H R 4061,On Motion to Suspend the Rules and Pass,Passed,Department of Veterans Affairs Information Technology Mangement Improvement Act,408,0
2005-11-02,1st,561,H R 1691,On Motion to Suspend the Rules and Pass,Passed,John H. Bradley Department of Veterans Affairs Outpatient Clinic,407,0
2005-11-03,1st,562,MOTION,Motion to Table the Appeal of the Ruling of the Chair,Passed,,220,191
2005-11-03,1st,563,H RES 527,On Agreeing to the Resolution,Passed,Providing for consideration of the bill (H.R. 4128) to protect private property rights,401,11
2005-11-03,1st,564,H R 4128,On Agreeing to the Amendment,Failed,,63,355
2005-11-03,1st,565,H R 4128,On Agreeing to the Amendment,Failed,,49,368
2005-11-03,1st,566,H R 4128,On Agreeing to the Amendment,Failed,,56,357
2005-11-03,1st,567,H R 4128,On Agreeing to the Amendment,Failed,,44,371
2005-11-03,1st,568,H R 4128,On Passage,Passed,Private Property Rights Protection Act,376,38
2005-11-04,1st,569,H R 3057,On Agreeing to the Conference Report,Passed,"Making appropriations for foreign operations, export financing, and related programs for the fiscal year ending September 30, 2006, and for other purposes",358,39
2005-11-07,1st,570,H CON RES 260,"On Motion to Suspend the Rules and Agree, as Amended",Passed,"Recognizing the 40th anniversary of the Second Vatican Council’s Declaration on the Relation of the Church to Non-Christian Religious, Nostra Aetate, and the continuing need for mutual interreligious respect and dialogue",349,0
2005-11-07,1st,571,H R 1973,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Senator Paul Simon Water for the Poor Act,319,34
2005-11-07,1st,572,H RES 444,"On Motion to Suspend the Rules and Agree, as Amended",Passed,Supporting the goals and ideals of National Ovarian Cancer Awareness Month,348,0
2005-11-08,1st,573,H R 3010,Table Appeal of the Ruling of the Chair,Passed,"Departments of Labor, Health and Human Services, and Education, and Related Agencies Appropriations Act, 2006",218,173
2005-11-08,1st,574,H RES 38,"On Motion to Suspend the Rules and Agree, as Amended",Passed,Expressing support for the accession of Israel to the Organization for Economic Co-operation and Development (OECD).,391,0
2005-11-08,1st,575,H RES 302,"On Motion to Suspend the Rules and Agree, as Amended",Passed,Recognizing and commending the continuing dedication and commitment of employers of the members of the National Guard and the other reserve components who have been mobilized during the Global War on Terrorism and in defense of the United States,395,0
2005-11-08,1st,576,H R 3770,On Motion to Suspend the Rules and Pass,Passed,"To designate the facility of the United States Postal Service located at 205 West Washington Street in Knox, Indiana, as the “Grant W. Green Post Office Building”.",393,1
2005-11-09,1st,577,H RES 539,On Agreeing to the Resolution,Passed,"Waiving points of order against the conference report to accompany the bill (H.R. 2419) making appropriations for energy and water development for the fiscal year ending September 30, 2006, and for other purposes",412,2
2005-11-09,1st,578,H RES 538,On Agreeing to the Resolution,Passed,"Waiving points of order against the conference report to accompany the bill (H.R. 2862) making appropriations for Science, the Departments of State, Justice, and Commerce, and related agencies for the fiscal year ending September 30, 2006, and for other purposes",410,0
2005-11-09,1st,579,H RES 540,On Agreeing to the Resolution,Passed,"Providing for consideration of the bill (H.R. 1751) to amend title 18, United States Code, to protect judges, prosecutors, witnesses, victims, and their family members, and for other purposes",412,0
2005-11-09,1st,580,H R 2419,On Agreeing to the Conference Report,Passed,"Energy and Water Development Appropriations, FY 2006",399,17
2005-11-09,1st,581,H R 2862,On Agreeing to the Conference Report,Passed,"Science, State, Justice, and Commerce Appropriations, FY 2006",397,19
2005-11-09,1st,582,S 1894,On Motion to Suspend the Rules and Pass,Passed,Fair Access Foster Care Act,408,1
2005-11-09,1st,583,H R 1751,On Agreeing to the Amendment,Failed,,97,325
2005-11-09,1st,584,H R 1751,On Motion to Recommit with Instructions,Failed,Secure Access to Justice and Court Protection Act,201,221
2005-11-09,1st,585,H R 1751,On Passage,Passed,Secure Access to Justice and Court Protection Act,375,45
2005-11-15,1st,586,H R 1564,On Motion to Suspend the Rules and Pass,Passed,"To authorize the Secretary of the Interior to convey certain buildings and lands of the Yakima Project, Washington, to the Yakima-Tieton Irrigation District",420,0
2005-11-15,1st,587,H R 323,On Motion to Suspend the Rules and Pass,Passed,"To redesignate the Ellis Island Library on the third floor of the Ellis Island Immigration Museum, located on Ellis Island in New York Harbor, as the “Bob Hope Memorial Library”",419,0
2005-11-15,1st,588,H R 856,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Federal Youth Coordination Act,353,62
2005-11-16,1st,589,H RES 553,On Agreeing to the Resolution,Passed,Providing for consideration of the bill (H.R. 1065) to establish the United States Boxing Commission to protect the general welfare of boxers and to ensure fairness in the sport of professional boxing,366,56
2005-11-16,1st,590,H R 1790,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Child Medication Safety Act,407,12
2005-11-16,1st,591,H RES 547,On Motion to Suspend the Rules and Agree,Passed,Expressing the sense of the House of Representatives that the United States Court of Appeals for the Ninth Circuit deplorably infringed on parental rights in Fields v. Palmdale School District,320,91
2005-11-16,1st,592,H R 1065,On Passage,Failed,To establish the United States Boxing Commission to protect the general welfare of boxers and to ensure fairness in the sport of professional boxing,190,233
2005-11-16,1st,593,H CON RES 230,On Motion to Suspend the Rules and Agree,Passed,Expressing the sense of the Congress that the Russian Federation must protect intellectual property rights,421,2
2005-11-16,1st,594,H CON RES 268,On Motion to Suspend the Rules and Agree,Passed,Expressing the sense of the Congress regarding oversight of the Internet Corporation for Assigned Names and Numbers,423,0
2005-11-17,1st,595,H RES 558,On Agreeing to the Resolution,Passed,"Providing for the consideration of H.J. Res. 75, Further Continuing Appropriations for FY 2006",407,21
2005-11-17,1st,596,H RES 559,On Agreeing to the Resolution,Passed,"Waiving points of order against the conference report on H.R. 3010, Labor, Health and Human Services, and Education and Related Agencies Appropropriations for FY 2006",244,185
2005-11-17,1st,597,H RES 500,"On Motion to Suspend the Rules and Agree, as Amended",Passed,Recognizing the 60th anniversary of the disappearance of the 5 naval Avenger torpedo bombers of Flight 19 and the naval Mariner resue sent to search for Flight 19,420,2
2005-11-17,1st,598,H R 3010,On Agreeing to the Conference Report,Failed,"Departments of Labor, Health and Human Services, and Education, and Related Agencies Appropriations Act, 2006",209,224
2005-11-17,1st,599,H J RES 72,On Passage,Passed,"Making further continuing appropriations for the fiscal year 2006, and for other purposes",413,16
2005-11-17,1st,600,H RES 560,On Consideration of the Resolution,Passed,Providing for consideration of the bill (H.R. 4241) to provide for reconciliation pursuant to section 201(a) of the concurrent on the budget for fiscal year 2006,224,198
2005-11-18,1st,601,H R 4241,On Passage,Passed,Deficit Reduction Act,217,215
2005-11-18,1st,602,H RES 546,"On Motion to Suspend the Rules and Agree, as Amended",Passed,"Condemning in the strongest terms the terrorist attacks that occured on November 9, 2005, in Amman, Jordan",409,0
2005-11-18,1st,603,QUORUM,Call of the House,Passed,,0,0
2005-11-18,1st,604,H R 2528,On Agreeing to the Conference Report,Passed,"Military Quality of Life and VA Appropriations, FY 2006",427,0
2005-11-18,1st,605,H R 3058,On Agreeing to the Conference Report,Passed,"Making appropriations for the Departments of Transportation, Treasury, and Housing and Urban Development, the Judiciary, District of Columbia, and independent agencies for the fiscal year ending September 30, 2006, and for other purposes",392,31
2005-11-18,1st,606,H RES 563,"On Agreeing to the Resolution, as Amended",Passed,Waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules,211,204
2005-11-18,1st,607,H RES 572,On Agreeing to the Resolution,Passed,Providing for the consideration of H. Res. 571 and for the consideration of H. Con. Res. 308,210,202
2005-11-18,1st,608,H RES 571,On Agreeing to the Resolution,Failed,Expressing the sense of the House of Representatives that the deployment of United States forces in Iraq be terminated immediately,3,403
2005-12-06,1st,609,H RES 438,"On Motion to Suspend the Rules and Agree, as Amended",Passed,Urging member states of the United Nations to stop supporting resolutions that unfairly castigate Israel and promote within the United Nations General Assembly more balanced and constructive approaches to resolving conflict in the Middle East,400,1
2005-12-06,1st,610,H RES 535,On Motion to Suspend the Rules and Agree,Passed,"Honoring the life, legacy, and example of Israeli Prime Minister Yitzhak Rabin on the tenth anniversary of his death",399,0
2005-12-06,1st,611,H RES 479,"On Motion to Suspend the Rules and Agree, as Amended",Passed,"Recognizing the 50th Anniversary of the Hungarian Revolution that began on October 23, 1956 and reaffirming the friendship between the people and governments of the United States and Hungary",395,0
2005-12-07,1st,612,S 467,"On Motion to Suspend the Rules and Pass, as Amended",Passed,To extend the applicability of the Terrorism Risk Insurance Act of 2002,371,49
2005-12-07,1st,613,H R 4096,On Motion to Suspend the Rules and Pass,Passed,To amend the Internal Revenue Code of 1986 to extend to 2006 the alternative minimum tax relief available in 2005 and to index such relief for inflation,414,4
2005-12-07,1st,614,H CON RES 196,On Motion to Suspend the Rules and Agree,Passed,Honoring the pilots of United States commercial air carriers who volunteer to participate in the Federal flight deck officer program,413,2
2005-12-07,1st,615,H R 3010,Table appeal of the ruling of the chair,Passed,"Departments of Labor, Health and Human Services, and Education, and Related Agencies Appropriations Act, 2006",226,196
2005-12-07,1st,616,H R 4340,On Passage,Passed,United States-Bahrain Free Trade Agreement Implementation Act,327,95
2005-12-07,1st,617,H R 4388,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Tax Revision Act,423,0
2005-12-07,1st,618,H R 4440,On Motion to Suspend the Rules and Pass,Passed,Gulf Opportunity Zone Act,415,4
2005-12-08,1st,619,H R 4297,On Agreeing to the Amendment,Failed,,192,239
2005-12-08,1st,620,H R 4297,On Motion to Recommit with Instructions,Failed,Tax Relief Extension Reconciliation Act,193,235
2005-12-08,1st,621,H R 4297,On Passage,Passed,Tax Relief Extension Reconciliation Act,234,197
2005-12-08,1st,622,H RES 591,On Motion to Table,Passed,,219,188
2005-12-13,1st,623,H RES 487,On Motion to Suspend the Rules and Agree,Passed,Supporting the goals and ideals of Korean American Day,405,0
2005-12-13,1st,624,S 1047,On Motion to Suspend the Rules and Pass,Passed,"To require the Secretary of the Treasury to mint coins in commemoration of each of the Nation’s past President and their spouses, respectively, to improve circulation of the $1 coin, to create a new bullion coin, and for other purposes",291,113
2005-12-13,1st,625,H R 3422,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Small Public Housing Authority Act,387,2
2005-12-14,1st,626,H R 3199,Recommit Conference Report with Instructions,Failed,USA PATRIOT and Terrorism Prevention Reauthorization Act,202,224
2005-12-14,1st,627,H R 3199,On Agreeing to the Conference Report,Passed,USA PATRIOT and Terrorism Prevention Reauthorization Act,251,174
2005-12-14,1st,628,H R 3010,On Agreeing to the Conference Report,Passed,"Departments of Labor, Health and Human Services, and Education, and Related Agencies Appropriations Act, 2006",215,213
2005-12-14,1st,629,H R 2863,On Closing Portions of the Conference,Passed,"Making appropriations for the Department of Defense for the fiscal year ending September 30, 2006, and for other purposes",415,9
2005-12-14,1st,630,H R 2863,On Motion to Instruct Conferees,Passed,"Making appropriations for the Department of Defense for the fiscal year ending September 30, 2006, and for other purposes",308,122
2005-12-14,1st,631,H RES 599,On Motion to Suspend the Rules and Agree,Failed,Establishing the Task Force on Ocean Policy,103,327
2005-12-14,1st,632,H R 972,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Trafficking Victims Protection Reauthorization Act of 2005,426,0
2005-12-15,1st,633,H RES 602,On Agreeing to the Resolution,Passed,"Providing for the consideration of H.R. 2830, Pension Protection Act",226,199
2005-12-15,1st,634,H R 2830,On Motion to Recommit with Instructions,Failed,Pension Protection Act,200,227
2005-12-15,1st,635,H R 2830,On Passage,Passed,Pension Protection Act,294,132
2005-12-15,1st,636,H RES 610,On Agreeing to the Resolution,Passed,"Providing for the consideration of H.R. 4437, Border Protection, Antiterrorism, and Illegal Immigration Control Act",220,206
2005-12-15,1st,637,H RES 579,"On Motion to Suspend the Rules and Agree, as Amended",Passed,Expressing the sense of the House of Representatives that those who celebrate Christmas believe that the symbols and traditions of Christmas should be protected,401,22
2005-12-15,1st,638,H CON RES 315,On Motion to Suspend the Rules and Agree,Passed,Urging the President to issue a proclamation for the observance of an American Jewish History Month,423,0
2005-12-15,1st,639,H R 4437,On Agreeing to the Amendment,Failed,,162,252
2005-12-15,1st,640,H R 4437,On Agreeing to the Amendment,Agreed to,,260,159
2005-12-15,1st,641,H CON RES 312,"On Motion to Suspend the Rules and Agree, as Amended",Passed,"Urging the Government of the Russian Federation to withdraw or modify proposed legislation that would have the effect of severely restricting the establishment, operations, and activities of domestic and foreign nongovernmental organizations in the Russian Federation",405,15
2005-12-16,1st,642,H R 1815,On Closing Portions of the Conference,Passed,"National Defense Authorization Act, FY 06",409,12
2005-12-16,1st,643,H R 1815,On Motion to Instruct Conferees,Passed,"National Defense Authorization Act, FY 06",228,187
2005-12-16,1st,644,H RES 619,On Ordering the Previous Question,Passed,Providing for consideration of the resolution (H. Res. 612) expressing the commitment of the House of Representatives to achieving victory in Iraq,221,200
2005-12-16,1st,645,H RES 619,On Agreeing to the Resolution,Passed,Providing for consideration of the resolution (H. Res. 612) expressing the commitment of the House of Representatives to achieving victory in Iraq,217,202
2005-12-16,1st,646,H RES 621,On Agreeing to the Resolution,Passed,"Providing for further consideration of the bill (H.R. 4437) to amend the Immigration and Nationality Act to strengthen enforcement of the immigration laws, to enhance border security, and for other purposes",216,203
2005-12-16,1st,647,H CON RES 294,"On Motion to Suspend the Rules and Agree, as Amended",Passed,"Calling on the international community to condemn the Laogai, the system of forced labor prison camps in the People’s Republic of China, as a tool for suppression maintained by the Chinese Government",413,1
2005-12-16,1st,648,H RES 612,On Agreeing to the Resolution,Passed,Expressing the commitment of the House of Representatives to achieving victory in Iraq,279,109
2005-12-16,1st,649,H RES 409,"On Motion to Suspend the Rules and Agree, as Amended",Passed,"Condemning the Government of Zimbabwe’s “Operation Murambatsvina” under which homes, businesses, religious structures, and other buildings and facilities were demolished in an effort characterized by the Government of Zimbabwe as an operation to “restore order” to the country",421,1
2005-12-16,1st,650,H RES 575,"On Motion to Suspend the Rules and Agree, as Amended",Passed,"Providing that Hamas and other terrorist organizations should not participate in elections held by the Palestinian Authority, and for other purposes",397,17
2005-12-16,1st,651,H RES 534,On Motion to Suspend the Rules and Agree,Passed,Recognizing the importance and credibility of an independent Iraqi judiciary in the formation of a new and democratic Iraq,408,1
2005-12-16,1st,652,S 1932,On Motion to Instruct Conferees,Passed,"Budget Reconciliation, 2006",246,175
2005-12-16,1st,653,H R 4437,On Agreeing to the Amendment,Agreed to,,273,148
